0.00,4.41,-0.89,14.18,11.11,9.68,6.33,7.69,9.17,12.01,4.44,7.52,7.53,4.50,5.19,10.47,4.91,8.86,7.17,6.89,0.85,7.60,9.59,18.49,9.11,13.77,19.27,12.28,15.25,7.79,7.03,7.80,5.83,13.44,5.35,10.18,7.77,14.23,4.79,11.12,14.33,4.02,18.19,11.47,11.75,15.14,16.07,10.74,18.58,9.86,15.66,15.98,14.53,12.49,17.49,10.11,24.47,17.69,14.97,11.48,16.95,14.74,22.08,14.82,15.56,20.72,20.08,22.08,18.58,23.73,19.01,19.53,15.06,24.54,22.45,22.59,12.88,20.39,31.25,27.60,18.69,23.53,23.82,19.60,30.57,32.67,29.23,22.82,26.55,22.25,19.50,33.08,22.73,30.94,42.33,33.00,29.49,36.81,31.44,34.81,32.42
0.00,3.28,1.03,12.71,11.00,1.85,3.23,13.75,8.22,12.01,6.71,12.34,3.66,8.39,0.34,14.13,7.33,18.45,10.76,9.26,9.84,9.74,14.14,15.69,12.07,14.91,21.99,16.58,13.39,8.18,14.18,14.25,4.39,10.24,12.97,17.80,14.98,24.14,11.14,10.24,17.59,10.26,15.05,20.07,13.22,13.66,22.16,14.87,11.91,13.99,20.49,15.34,23.81,17.67,21.33,14.62,22.40,22.96,15.08,19.80,23.35,25.71,26.88,19.55,27.46,27.62,31.98,31.21,29.15,25.17,24.43,29.54,27.75,30.82,25.01,24.10,26.69,31.64,33.87,38.06,30.51,31.04,32.08,32.08,42.84,41.60,33.83,38.68,36.23,38.30,32.71,48.89,39.09,52.85,47.96,42.95,49.11,52.54,54.52,53.89,46.00
0.00,7.81,9.29,16.29,20.80,8.81,15.19,17.21,15.42,13.75,8.97,15.31,13.98,7.77,12.59,12.77,15.96,17.37,21.82,12.36,9.89,16.00,14.92,17.85,18.08,11.56,30.30,22.95,21.54,15.86,20.63,16.50,16.46,20.96,20.89,30.06,23.23,32.85,24.86,17.99,21.79,17.71,24.46,26.31,25.21,24.02,33.22,21.56,25.72,27.31,32.86,27.30,35.58,23.45,27.45,24.17,34.91,29.86,32.73,29.41,31.38,30.22,30.56,28.08,40.57,37.50,43.11,37.64,42.96,38.82,36.86,46.22,37.17,43.64,40.99,45.97,37.60,45.05,48.03,54.75,48.30,47.91,47.19,49.17,55.69,59.33,51.79,51.50,60.65,56.33,53.02,62.55,68.13,69.59,65.82,64.90,68.84,70.84,75.08,73.04,68.25
0.00,6.51,0.13,16.83,17.22,8.20,9.22,13.95,10.66,15.21,7.72,12.86,11.63,8.15,10.85,18.12,12.36,16.02,10.92,12.74,6.44,11.91,15.09,25.95,12.70,15.75,27.81,19.75,21.16,15.77,17.20,12.96,10.81,16.16,16.56,19.93,13.16,27.04,16.35,13.88,21.67,12.23,24.85,20.20,18.14,24.26,31.52,18.77,23.20,17.48,26.20,25.22,24.70,20.72,24.53,17.51,32.28,29.11,29.62,22.89,26.55,25.78,33.56,23.30,29.44,33.04,30.27,33.20,31.52,33.33,28.58,36.07,30.67,41.57,34.20,33.92,30.04,38.75,48.02,43.15,37.15,38.48,40.90,36.73,48.41,48.15,45.51,42.55,47.05,45.14,41.65,57.57,49.90,53.26,63.62,53.98,58.27,59.09,55.50,63.23,55.54
0.00,4.42,7.89,13.58,9.74,8.80,6.25,15.41,10.15,15.59,6.40,9.94,10.80,5.02,9.01,10.50,12.73,8.18,12.70,10.96,7.42,12.91,11.78,15.38,12.95,11.60,23.61,18.23,18.63,11.92,11.58,15.30,11.74,19.96,14.33,23.71,15.18,18.26,20.49,12.56,17.17,14.12,16.79,16.19,21.46,18.62,25.50,14.76,20.23,21.29,23.32,20.29,29.41,19.13,20.87,23.78,26.45,26.50,23.86,28.50,25.03,24.99,28.13,23.73,32.43,29.68,31.71,33.96,36.82,35.29,31.83,33.35,32.85,35.03,34.40,35.05,29.85,37.41,37.89,40.33,36.70,35.56,38.46,38.77,45.32,44.10,40.01,40.50,48.03,44.67,48.14,48.18,51.56,54.55,49.17,53.89,56.89,62.01,57.76,60.60,53.20
0.00,3.85,5.18,10.86,8.69,2.58,1.85,15.54,6.83,12.91,6.41,14.38,2.85,6.16,1.70,14.62,5.19,16.65,14.63,7.97,7.40,7.69,10.56,19.02,9.03,14.23,23.08,11.28,9.30,1.36,11.38,11.60,-2.57,8.36,12.69,23.78,18.39,14.40,12.21,9.56,14.02,15.80,13.96,14.46,11.72,15.75,20.85,12.17,8.43,14.28,22.70,7.39,23.72,17.76,21.54,10.92,19.00,20.71,14.62,20.54,22.18,19.50,24.68,18.18,28.01,25.78,28.62,29.77,26.70,26.95,22.66,25.18,26.16,28.59,25.55,21.27,22.64,26.32,32.93,35.65,28.35,27.96,29.92,33.80,43.31,44.40,31.59,31.45,30.80,37.20,37.46,44.03,39.00,50.77,43.96,43.85,37.13,49.23,54.82,47.00,42.14
0.00,-1.70,2.86,8.28,-7.48,2.71,-6.81,8.49,0.19,12.42,3.96,7.35,-9.36,1.40,1.54,10.58,1.30,2.92,-6.38,6.46,-1.28,-0.32,3.28,18.07,-8.44,6.57,4.48,4.37,3.11,-13.39,1.87,2.54,-10.76,-4.74,10.73,9.95,1.75,3.71,9.05,0.43,6.28,-1.20,12.43,5.29,-1.59,10.15,8.83,5.24,-7.84,5.02,12.28,-10.76,10.03,4.21,7.54,2.66,5.65,10.87,-3.42,7.68,11.07,3.17,13.39,7.38,12.10,11.27,6.57,9.89,8.59,17.18,11.13,0.52,7.66,15.62,14.35,-0.97,3.27,12.22,16.80,7.54,11.90,3.99,7.71,5.23,17.19,8.52,3.72,8.12,1.02,7.71,13.49,16.74,8.97,13.56,19.75,9.84,9.61,16.71,11.40,19.91,10.90
0.00,4.93,-0.71,12.64,13.78,4.19,3.42,8.12,10.22,9.05,8.99,14.71,10.87,10.08,8.85,13.25,8.59,18.12,12.60,5.99,13.60,13.23,22.68,17.32,8.67,18.31,17.70,12.42,22.70,15.08,11.48,18.08,10.73,8.03,15.98,15.25,13.12,26.52,17.52,10.58,18.56,13.06,13.69,19.02,18.86,18.98,25.82,17.24,16.48,14.97,22.19,18.46,21.74,18.64,25.53,18.34,21.82,26.21,24.99,19.83,21.76,25.53,27.48,18.87,29.14,26.44,28.74,28.55,29.69,25.41,27.37,31.76,26.49,37.33,26.78,27.07,29.97,35.44,37.90,36.41,34.70,33.98,30.83,29.88,41.35,44.47,36.81,37.74,37.43,38.13,34.68,53.73,44.07,45.44,54.65,48.11,50.57,52.99,49.72,50.38,46.09
0.00,4.56,9.07,13.98,16.63,5.99,9.81,19.49,12.94,14.84,9.55,11.64,8.16,7.46,9.55,13.54,14.96,19.86,23.44,11.03,11.00,13.21,11.09,16.50,19.01,13.10,27.38,20.54,16.65,11.66,17.58,9.42,9.77,16.43,16.23,33.56,24.21,30.03,24.62,17.91,18.17,16.44,24.71,24.88,17.48,22.22,33.17,17.77,20.90,23.00,36.83,25.02,38.02,24.73,26.25,19.87,31.29,28.76,26.65,29.77,32.64,28.50,29.04,25.85,40.15,36.70,40.38,37.18,43.21,38.29,35.84,39.56,34.11,40.64,36.34,40.16,36.23,39.07,45.50,53.43,42.87,42.75,46.04,51.36,56.17,59.56,45.86,47.82,55.23,52.28,53.11,61.00,61.70,73.39,63.49,58.63,62.25,67.84,78.36,68.28,63.95
0.00,4.67,10.88,16.55,15.24,11.95,9.24,16.61,14.36,12.61,5.17,11.21,9.09,9.85,14.24,12.21,16.58,9.71,10.00,13.58,9.22,14.19,13.38,20.17,13.43,12.77,21.12,18.95,23.42,17.37,9.94,21.26,16.58,19.87,13.38,23.24,12.90,26.14,26.24,15.66,21.50,16.40,23.68,24.56,21.67,20.42,33.22,19.23,26.71,25.24,26.15,26.33,28.85,19.36,23.18,32.76,31.44,32.25,32.85,29.50,26.31,28.90,33.63,27.32,42.89,32.51,30.78,36.08,46.11,43.25,37.57,34.91,34.02,43.20,47.34,40.08,39.47,44.35,47.82,43.99,45.50,41.38,42.31,43.46,53.36,49.36,44.71,44.75,53.96,51.39,58.21,56.67,63.03,53.90,61.90,56.94,65.93,64.50,62.21,64.23,58.69
0.00,2.71,5.83,11.42,9.43,1.12,2.70,9.92,11.98,6.58,3.88,15.24,8.33,11.70,9.51,10.79,10.07,10.42,7.13,8.83,10.05,9.18,16.26,9.55,6.43,12.54,11.78,10.41,18.35,5.16,9.58,14.57,10.20,6.33,12.22,9.67,10.66,20.55,21.31,8.94,15.38,10.47,11.67,12.38,13.51,11.36,17.62,15.01,9.79,18.35,14.21,8.20,19.38,14.92,19.25,18.94,14.87,18.91,16.12,19.70,15.52,18.79,21.01,15.73,27.72,18.91,20.74,24.19,28.66,22.23,24.29,21.75,20.65,26.79,28.64,16.71,26.69,33.62,26.79,29.76,29.76,28.73,22.74,25.41,36.42,32.60,30.88,27.38,30.67,31.96,38.36,39.73,41.34,34.54,40.17,35.67,38.97,42.31,38.86,36.28,35.24
0.00,2.70,0.46,10.38,7.05,10.38,1.52,8.80,3.43,14.09,4.00,6.92,1.94,7.79,7.94,9.94,6.84,6.38,5.20,7.10,6.73,7.07,11.46,17.05,4.47,9.92,13.46,11.20,15.06,8.43,7.23,16.05,6.97,11.08,8.87,13.48,7.84,14.33,13.55,5.81,15.60,7.41,15.40,15.41,14.08,14.16,20.29,11.84,12.04,11.89,15.62,16.49,21.49,13.26,16.27,20.30,20.36,21.29,20.94,17.46,17.77,22.37,25.18,16.24,23.83,21.54,20.03,21.50,25.69,26.15,20.20,19.13,23.16,29.40,28.44,19.63,24.98,27.03,31.45,24.69,26.34,25.03,26.66,23.22,32.65,28.68,27.36,29.20,29.19,28.96,33.10,36.13,33.85,34.16,37.52,35.01,40.19,41.79,36.21,42.08,35.12
0.00,2.50,3.90,7.64,8.47,6.75,1.98,10.39,5.76,12.75,2.00,7.94,0.38,5.98,4.68,10.01,4.91,6.55,2.27,6.49,3.52,10.21,7.22,17.33,6.63,9.28,15.96,13.88,12.36,7.69,4.98,11.04,4.71,7.30,10.90,13.50,7.59,15.48,10.62,7.47,10.95,7.91,15.41,17.12,9.69,18.02,17.91,10.89,14.43,9.47,17.29,17.43,16.09,10.09,11.77,16.81,18.06,19.40,16.73,15.93,14.36,15.75,21.76,17.53,23.12,18.14,15.39,17.28,21.34,27.34,20.98,15.94,19.42,25.73,26.84,15.60,22.63,23.59,30.97,24.98,24.17,21.92,23.11,22.10,32.84,28.87,25.39,26.15,27.66,28.35,30.10,32.85,25.47,30.39,36.79,34.14,36.78,37.27,30.32,40.29,34.84
0.00,4.25,5.25,17.70,15.35,2.47,9.97,12.68,13.86,11.54,7.05,13.65,8.46,7.56,8.25,13.26,11.72,21.20,16.84,9.25,9.06,13.29,17.86,18.71,12.74,16.75,24.73,17.40,16.29,12.71,15.25,11.52,9.26,13.71,19.18,25.22,18.68,27.89,18.79,13.50,20.59,12.19,23.00,23.01,15.88,20.63,24.82,17.99,18.66,17.85,28.96,19.62,31.83,18.85,25.14,18.02,26.85,24.52,24.18,23.34,26.42,23.59,30.09,24.19,34.79,32.14,38.68,33.78,34.51,32.52,31.28,39.07,29.15,39.45,30.93,33.86,29.98,35.80,41.15,45.74,37.29,39.75,39.11,40.82,50.63,52.04,43.83,44.02,46.77,47.24,43.16,57.43,49.69,59.61,61.79,54.76,56.28,60.97,62.06,60.24,57.38
0.00,1.46,9.18,11.09,12.88,4.95,5.11,13.29,10.48,9.25,7.16,13.16,4.73,8.70,6.46,13.04,9.18,17.52,16.38,8.90,10.23,9.66,12.57,14.12,12.07,8.77,16.53,13.69,13.81,8.61,11.88,10.36,6.71,10.94,14.47,25.64,20.70,22.00,21.13,9.28,14.37,17.13,16.74,18.01,15.12,15.81,24.83,12.52,10.82,18.73,25.14,14.97,29.62,15.49,21.72,16.41,23.14,21.76,24.07,18.85,21.53,26.23,22.79,17.48,34.96,28.07,33.75,30.56,33.35,27.39,28.97,34.86,27.27,35.92,32.57,30.02,28.29,29.29,33.73,40.10,35.71,34.28,30.98,40.27,43.77,46.78,37.71,34.85,40.10,40.43,43.25,48.84,50.23,52.46,49.45,47.58,48.73,52.05,59.85,49.69,49.62
0.00,0.84,7.31,10.96,-1.68,2.07,-5.29,10.05,2.50,6.47,1.22,7.72,-6.68,2.21,7.82,8.01,5.37,-0.75,-5.02,7.01,-1.44,1.25,2.21,12.39,-8.60,3.82,1.23,4.34,9.76,-6.61,-0.51,8.61,-0.92,0.53,4.06,7.37,1.95,4.66,14.78,0.52,12.64,2.73,9.32,1.93,3.03,8.04,8.38,6.19,-3.52,11.69,7.85,-8.65,7.68,-1.83,6.20,11.50,4.27,10.43,2.60,7.92,3.37,10.22,12.62,8.66,18.51,9.72,6.77,12.47,16.62,18.70,11.59,0.75,9.48,14.65,22.69,4.05,7.14,13.49,17.91,7.81,12.39,9.01,6.19,5.80,21.74,8.64,11.03,6.49,5.07,11.85,21.48,17.34,17.40,5.38,21.16,15.79,12.29,17.68,9.81,12.59,12.94
0.00,1.72,3.30,8.30,6.24,3.82,2.89,13.20,5.26,13.67,8.19,9.10,6.92,8.83,9.74,11.02,6.23,11.32,10.92,4.88,11.65,11.59,11.18,13.87,5.68,14.85,18.07,10.34,16.34,8.43,10.78,10.78,5.51,11.49,11.38,16.51,9.45,16.74,19.73,8.70,11.13,7.19,16.56,15.05,12.46,15.77,21.85,11.80,10.69,14.22,20.05,13.76,23.51,19.17,17.73,15.54,19.30,22.37,16.22,21.70,24.79,18.05,22.56,16.70,21.40,24.95,25.53,25.75,28.26,24.35,30.03,23.07,21.03,28.56,26.26,21.66,21.00,29.47,32.78,28.74,27.51,24.85,29.33,28.44,33.26,39.01,27.72,30.74,35.50,31.83,34.87,41.71,36.39,41.01,41.15,39.65,41.71,44.26,42.36,45.11,40.86
0.00,6.22,11.45,13.83,16.69,3.39,7.71,8.81,15.91,6.32,6.06,17.68,14.05,14.79,12.13,18.26,14.37,16.95,14.94,10.79,12.93,15.78,17.75,12.41,11.95,14.87,15.26,12.40,24.04,14.06,11.78,24.32,18.42,12.47,18.03,21.23,15.61,28.51,32.35,10.09,23.06,25.89,13.70,19.68,22.66,15.46,25.99,17.60,19.42,26.04,23.24,17.03,29.40,17.89,25.41,31.67,20.76,25.91,33.61,27.21,21.49,30.43,29.64,24.37,45.46,27.87,30.81,34.52,42.88,35.56,35.40,38.20,33.89,38.71,44.49,35.44,43.18,42.78,39.62,46.02,48.88,44.85,36.18,41.19,55.95,49.75,46.30,40.81,47.17,53.55,62.65,60.49,70.73,46.84,61.43,58.89,60.35,62.41,60.36,53.42,53.65
0.00,4.46,2.77,15.93,14.81,8.24,3.57,15.48,10.21,17.72,8.83,10.10,4.88,7.47,9.23,15.40,9.08,16.81,16.73,10.47,12.66,11.43,10.81,25.83,12.70,16.05,29.58,17.25,18.61,10.01,16.71,9.74,8.72,18.89,13.67,24.72,16.15,24.26,18.38,12.86,17.05,11.38,24.15,23.78,16.11,23.77,30.34,16.00,19.18,16.08,31.10,25.32,26.92,21.25,24.73,18.08,30.18,30.16,26.00,23.53,30.62,25.77,32.20,23.50,30.45,37.24,34.59,33.60,32.94,35.22,29.76,34.12,28.64,41.03,34.85,30.00,30.29,36.74,46.77,40.40,36.79,38.74,41.48,40.30,49.18,53.19,42.55,43.75,46.87,45.33,42.63,58.57,47.89,56.55,62.41,52.86,57.03,58.56,62.83,63.57,55.83
0.00,4.72,-2.18,12.85,11.51,7.30,1.44,2.66,12.00,7.56,2.28,8.12,5.06,7.54,7.65,10.10,6.45,8.50,3.99,5.68,3.37,10.29,14.23,16.25,5.61,13.42,11.13,8.71,19.90,13.78,4.44,12.46,10.14,10.63,5.64,6.06,5.53,18.49,4.89,11.03,14.34,4.89,15.04,16.33,10.42,12.31,15.43,10.42,18.55,6.42,12.84,16.73,13.57,6.63,14.29,17.22,21.06,18.88,21.03,7.45,12.20,19.82,21.43,13.89,20.55,17.53,16.32,17.02,18.26,18.52,15.77,18.76,18.47,28.07,24.07,23.71,19.75,21.43,31.15,26.90,21.22,20.89,22.34,14.48,29.61,25.90,27.45,21.00,24.08,18.79,19.15,34.44,22.89,21.26,41.80,33.03,31.31,33.82,26.83,30.78,29.96
0.00,1.94,7.99,11.03,10.83,6.87,3.01,1.29,11.93,3.72,-1.42,10.76,4.55,5.72,10.85,6.34,6.50,4.54,2.67,6.44,1.68,10.11,11.20,8.00,3.01,8.77,1.73,3.96,19.03,11.64,2.15,13.60,15.20,11.06,6.87,10.29,6.19,10.32,16.39,6.15,14.98,9.55,11.99,11.21,11.32,10.29,18.25,8.01,15.96,15.28,13.90,11.53,14.38,2.53,9.84,24.36,14.60,12.26,21.02,13.49,3.82,15.29,12.18,12.67,30.04,11.07,10.84,16.79,19.73,22.91,17.74,16.65,16.76,24.57,30.82,20.75,23.18,25.15,28.02,20.59,26.13,23.06,16.37,19.15,31.81,22.70,24.72,16.22,22.65,23.31,34.64,30.64,34.25,14.06,36.45,31.72,30.51,31.29,23.93,22.81,26.54
0.00,7.77,5.44,17.31,13.65,12.81,9.16,14.84,10.28,14.09,5.51,10.78,12.35,6.02,13.06,9.78,14.00,4.63,9.84,11.25,3.51,14.80,8.88,18.57,11.88,11.07,22.39,18.89,22.36,14.62,12.43,13.89,15.56,21.32,10.42,14.78,8.35,19.77,17.86,15.88,17.31,7.22,20.97,18.13,21.44,20.41,24.92,15.22,24.96,20.70,21.56,28.46,24.29,18.35,19.82,24.43,31.47,26.72,23.91,23.52,26.83,23.64,30.24,21.16,26.65,31.04,27.22,32.87,35.83,35.45,30.42,29.24,26.51,32.77,35.55,37.49,27.85,35.82,43.04,36.55,32.86,34.18,37.68,33.73,38.49,40.65,38.13,38.18,48.66,36.24,40.62,43.40,44.43,47.11,52.87,47.05,50.49,55.31,48.50,57.57,50.44
0.00,0.50,3.46,11.21,4.91,7.85,2.29,17.42,-0.74,18.67,5.80,8.63,2.25,4.61,4.72,12.37,5.05,7.80,7.61,10.45,2.35,4.34,1.13,20.23,5.09,9.97,23.07,11.12,10.88,-4.58,9.64,7.53,-1.50,9.10,9.71,20.03,9.80,11.04,12.84,7.68,11.96,4.15,19.84,8.27,10.75,17.80,15.92,9.29,6.45,13.04,21.60,12.53,20.89,16.81,15.42,13.73,22.13,19.62,9.08,22.17,23.09,14.72,24.70,18.25,17.65,23.96,22.91,26.79,24.71,30.17,23.72,14.74,16.14,23.81,25.50,14.31,17.26,23.92,28.94,24.94,22.34,19.77,26.47,28.53,32.54,33.73,24.17,27.28,27.20,31.45,29.50,32.77,30.75,42.80,35.14,34.14,33.55,42.50,39.59,49.61,34.61
0.00,4.45,-2.65,13.51,6.58,10.03,0.25,12.67,3.13,17.03,3.31,8.31,6.00,3.74,4.95,12.85,3.52,6.90,3.80,9.19,1.77,6.05,7.65,23.33,6.68,10.40,19.98,13.25,13.23,4.71,9.19,13.01,1.31,10.21,9.31,11.28,6.29,13.63,6.28,8.09,13.72,7.14,16.00,9.68,14.07,15.06,18.35,9.97,13.19,9.73,12.39,15.05,13.42,13.25,14.94,12.16,20.20,20.31,15.32,15.96,17.91,15.67,26.03,15.81,16.61,23.15,20.77,21.85,19.66,24.26,16.34,19.50,17.47,26.01,22.15,18.66,16.25,23.30,31.84,26.02,21.97,23.32,25.95,18.56,29.63,29.59,24.49,26.66,23.88,28.66,21.87,36.20,26.47,33.92,40.51,35.89,33.94,42.03,34.32,43.80,31.97
0.00,2.97,1.76,9.40,8.24,11.26,2.17,6.77,7.52,9.75,4.00,6.69,3.79,4.37,9.01,7.24,9.12,3.53,-0.10,8.04,4.45,11.50,12.03,16.98,3.67,9.74,7.75,8.36,18.77,13.65,3.35,13.75,11.09,10.17,7.50,4.11,4.52,13.26,9.74,7.94,13.54,0.61,11.42,13.83,10.80,11.15,13.29,11.09,12.44,8.82,6.26,16.16,14.82,8.59,14.01,16.01,19.35,17.97,18.05,10.57,16.98,19.42,19.85,15.22,17.37,15.59,14.60,17.05,20.75,20.04,16.17,16.24,18.89,23.73,26.16,22.58,21.82,20.73,25.19,16.85,22.09,21.51,21.45,17.05,26.27,21.41,24.21,20.86,25.21,17.08,24.91,33.74,23.85,20.87,34.40,30.32,33.68,33.44,27.93,32.06,27.18
1.00,7.79,20.60,20.95,31.05,16.29,17.15,26.69,22.91,19.27,9.93,20.36,17.49,18.98,21.63,26.89,27.01,24.05,31.48,20.68,19.41,24.50,15.38,24.23,27.87,18.93,38.83,31.39,33.47,22.79,27.90,25.56,29.78,32.23,22.31,37.31,31.51,42.84,40.48,27.30,37.19,30.32,39.12,36.78,36.57,36.07,45.20,30.72,35.93,49.38,46.61,44.77,48.68,35.56,44.56,46.93,49.56,46.09,50.09,49.08,46.44,45.82,53.25,45.45,63.08,54.70,58.10,61.17,71.82,64.63,59.27,63.45,56.08,58.32,70.54,65.78,62.56,69.71,74.94,77.84,73.15,75.56,72.97,79.88,91.21,88.84,82.75,77.34,86.76,87.45,93.53,94.50,107.69,99.18,101.25,94.25,101.91,102.12,112.22,107.91,102.10
1.00,9.89,9.49,20.81,26.13,14.54,18.48,19.02,21.33,18.36,13.27,20.58,22.31,14.91,16.58,20.70,19.71,27.37,29.24,15.54,18.94,21.28,24.39,27.89,24.90,30.26,39.62,26.52,32.67,23.01,27.87,22.51,23.03,28.17,27.22,34.11,29.40,38.99,30.26,28.93,30.66,24.98,34.40,34.10,33.52,33.00,39.54,31.95,36.17,31.97,46.96,40.34,43.48,39.39,44.70,33.94,44.98,41.70,45.36,44.28,45.95,42.45,48.16,41.77,50.93,53.32,54.98,55.15,54.44,53.39,55.41,61.53,48.87,60.68,52.63,58.77,56.99,64.97,73.35,71.82,66.85,67.78,67.26,68.91,80.05,85.17,74.93,71.75,78.93,77.49,77.02,91.00,87.08,91.69,96.71,92.65,91.24,100.10,101.36,101.12,96.33
1.00,7.92,6.26,19.09,18.10,7.40,9.30,14.18,14.10,14.34,9.87,16.12,11.45,11.88,10.17,20.55,13.93,22.44,18.07,12.14,12.30,11.51,18.22,22.00,16.13,18.64,26.51,19.88,23.81,14.65,18.41,17.80,15.28,14.28,22.94,27.20,20.29,31.79,22.94,21.01,25.15,19.21,26.48,24.50,21.98,25.60,33.40,25.19,23.92,26.25,33.38,25.79,33.92,26.55,31.28,20.16,28.80,31.33,33.45,26.62,31.44,32.65,35.53,32.26,39.92,41.89,41.45,42.68,42.49,39.65,37.57,46.87,35.72,47.93,40.23,40.75,42.28,48.07,51.57,54.08,49.57,49.16,46.02,50.11,63.53,60.24,54.31,50.92,52.96,58.82,54.45,69.23,66.14,66.52,76.13,65.00,67.20,70.16,73.40,72.55,68.45
0.00,11.45,2.75,15.54,22.35,15.48,14.73,15.22,12.61,13.34,4.02,10.92,16.18,8.09,15.21,12.23,15.20,9.12,14.43,12.97,3.95,13.35,8.94,16.83,16.63,11.96,25.94,21.69,19.27,15.08,16.67,15.52,20.55,23.02,11.76,16.65,12.19,24.72,14.62,17.06,21.90,7.22,21.56,15.93,26.31,19.80,22.79,16.97,26.19,23.30,23.60,30.24,22.87,20.71,22.38,20.35,36.55,22.65,29.67,25.24,26.95,22.50,31.29,25.66,24.23,30.26,30.79,31.55,32.70,35.68,29.76,37.01,24.97,32.78,35.73,39.72,23.36,36.84,42.34,40.60,35.31,38.87,41.54,37.63,44.53,44.14,45.42,40.83,49.15,40.67,39.72,48.13,48.78,49.93,53.00,53.85,52.34,55.94,53.34,61.36,54.75
0.00,2.73,2.52,6.65,-5.52,-4.51,-9.20,7.92,1.33,11.84,5.91,5.37,-12.62,5.15,-1.77,7.70,-2.94,4.73,-11.75,7.97,6.00,2.79,6.34,14.14,-8.69,8.16,4.58,6.90,8.13,-5.48,-0.83,6.96,-8.84,-7.83,5.61,5.72,-1.86,9.12,5.04,2.46,3.22,-5.24,11.19,17.55,-5.49,10.56,9.95,6.99,-6.35,-0.68,7.35,-0.43,10.56,3.95,4.19,8.38,-0.02,13.46,-7.72,4.42,6.47,13.45,13.34,7.25,11.46,11.28,3.28,10.26,15.71,11.59,7.56,-5.60,10.26,16.55,15.45,-5.89,11.47,12.23,19.08,8.07,3.98,-1.31,7.02,2.86,13.39,7.13,1.68,11.30,10.72,5.10,7.14,14.07,-0.95,10.21,21.51,2.99,19.29,14.64,6.14,17.23,9.61
0.00,5.73,0.63,16.05,15.67,10.25,6.73,7.05,11.71,11.16,3.88,7.35,7.73,4.77,8.68,12.05,11.27,11.44,8.76,7.28,3.84,15.30,14.50,17.23,8.56,16.84,18.44,10.34,20.68,18.49,7.56,12.01,13.13,17.56,8.08,9.65,9.39,17.47,6.37,12.95,15.12,4.74,17.66,18.71,14.13,15.14,18.36,12.97,20.99,11.97,17.87,22.88,20.06,11.02,14.71,19.19,25.91,20.33,25.08,13.91,19.09,24.54,27.70,17.41,22.39,21.85,24.04,23.16,23.00,28.21,21.28,24.72,21.36,32.97,26.13,27.69,22.26,25.69,34.92,29.55,24.23,29.45,29.09,23.93,36.17,38.02,34.81,28.83,34.54,26.77,27.35,42.12,27.31,33.83,48.35,40.68,39.22,42.89,39.46,40.56,36.59
0.00,5.05,-0.66,17.51,12.87,6.49,9.49,11.26,11.88,11.78,8.84,12.82,14.99,6.96,10.21,12.21,12.50,17.82,18.14,7.32,8.79,13.86,15.46,17.33,12.41,20.37,27.55,16.89,24.21,13.27,14.27,15.29,11.04,15.58,16.54,19.77,13.65,26.18,17.03,13.89,17.14,11.44,21.09,18.66,17.63,19.77,22.90,14.10,22.07,14.38,27.75,22.62,25.08,22.35,25.64,16.22,27.49,23.95,25.25,23.19,24.07,20.86,26.60,24.75,25.83,32.99,31.68,33.84,31.32,31.37,35.11,34.72,24.87,36.52,26.99,30.43,27.96,38.33,42.47,39.29,36.50,35.70,36.38,34.54,45.12,49.28,39.39,38.00,43.61,39.66,41.11,52.96,44.51,50.25,58.00,54.13,48.48,55.81,53.59,58.48,52.67
0.00,4.41,7.75,13.51,17.14,5.16,8.46,10.79,14.55,6.57,5.27,10.72,9.37,7.72,10.19,10.97,15.43,10.73,15.94,8.35,9.67,15.61,14.37,12.25,13.33,13.99,16.63,12.88,19.14,18.36,9.47,14.49,15.31,16.82,11.85,20.48,15.41,25.14,16.99,15.30,15.80,13.75,16.02,24.01,18.07,15.54,22.13,13.16,22.07,17.63,21.49,22.85,27.61,13.21,21.55,22.10,25.49,23.08,25.56,16.64,20.93,26.05,26.67,21.61,33.54,24.62,28.86,28.45,33.96,28.44,29.94,33.36,31.97,34.15,31.99,37.76,32.14,32.36,37.00,41.10,34.52,34.66,33.83,38.26,43.95,44.17,39.93,35.87,44.57,37.68,42.17,48.27,45.86,46.97,50.98,50.79,50.66,55.02,52.90,47.22,49.34
0.00,4.20,2.00,17.72,10.25,12.56,6.19,12.64,6.75,16.45,3.95,11.08,5.59,6.12,5.64,14.75,8.11,14.35,12.18,10.53,5.00,10.70,12.58,26.03,11.36,17.03,28.39,17.84,16.01,7.10,14.10,11.96,2.72,14.99,13.64,16.66,12.19,17.95,13.33,13.04,16.97,10.36,23.91,17.88,17.65,24.76,22.59,14.11,21.14,13.46,27.81,24.17,21.37,17.40,25.78,14.88,26.63,23.30,20.83,23.85,26.81,23.68,29.55,22.75,25.86,31.33,28.59,30.23,30.09,35.51,27.24,30.04,24.57,32.51,33.98,27.29,23.12,32.30,42.01,39.21,31.05,35.40,38.00,30.43,45.55,46.13,37.42,36.35,39.54,39.07,38.34,47.09,39.88,48.46,53.19,46.97,44.15,54.42,50.79,55.84,47.89
